url,title,brand,weight,price,currency,availability,description,ingredients,warnings,breadcrumbs,images,uniq_id,scraped_at
https://www.walgreens.com/store/c/west-loop-fashion-hosiery-size-b/ID=prod6183680-product,West Loop Fashion Hosiery Size B Jet Black,West Loop,1.0EA,$8.99,USD,InStock,Dramatic diamond pattern Comfortable panty Luxurious,None,None,"Home/Shop/Home Goods/Clothing, Shoes & Accessories/Women's Clothing",pics.drugstore.com/prodimg/474622/900.jpg~pics.drugstore.com/prodimg/474622/2_900.jpg,99949e86-f1f1-5505-9e12-28cf61ce308f,07/01/2022 23:58:12
https://www.walgreens.com/store/c/nature-valley-crunchy-granola-bars-oats-'n-dark-chocolate/ID=prod6176316-product,Nature Valley Crunchy Granola Bars Oats 'n Dark Chocolate,Nature Valley,1.5oz,,USD,InStock,Made with 100% natural whole grains Take a bar with you wherever you go 16 g whole grain per serving,None,"<li class="""" data-reactid=""15"" id=""Warnings""><a aria-expanded=""false"" class=""toggle title__master"" data-reactid=""16"" href=""javascript:void(0)""><h2 class=""font__sixteen"" data-reactid=""17"">Warnings</h2></a><div class=""inner"" data-reactid=""18""><div class=""view-more-content__height wag-accordion-tab-content maxHeight"" data-reactid=""19""><div data-reactid=""20"">Oats n' dark chocolate and oats 'n honey: <strong>CONTAINS SOY; MAY CONTAIN PEANUT, ALMOND AND PECAN INGREDIENTS.</strong>
Peanut butter: <strong>CONTAINS PEANUT, SOY; MAY CONTAIN ALMOND AND PECAN INGREDIENTS.</strong>.</div><div data-reactid=""21""></div><!-- react-text: 22 --><!-- /react-text --></div></div></li>",Home/Shop/Grocery/Snacks/Granola & Bars,https://pics.drugstore.com/prodimg/492905/900.jpg,ecc5fb3d-3ab3-56d4-a552-dc364e0e62eb,07/01/2022 23:58:13
https://www.walgreens.com/store/c/walgreens-deep-cleansing-pore-strips/ID=prod6185013-product,Walgreens Deep Cleansing Pore Strips,Walgreens,8.0ea,$5.99,USD,InStock,"Unclogs pores Removes blackheads, oil and dirt Diminishes appearance of large pores","<li class="""" data-reactid=""15"" id=""Ingredients""><a aria-expanded=""false"" class=""toggle title__master"" data-reactid=""16"" href=""javascript:void(0)""><h2 class=""font__sixteen"" data-reactid=""17"">Ingredients</h2></a><div class=""inner"" data-reactid=""18""><div class="""" data-reactid=""19""><div data-reactid=""20""><div data-reactid=""21""><!-- react-text: 22 --><!-- /react-text --><div data-reactid=""23""><div data-reactid=""24""><span data-reactid=""25"">VP/VA Copolymer, Water  (Aqua), Titanium Dioxide, Lithium Magnesium Sodium Silicate, Butylene Glycol, Glycerin, Hamamelis Virginiana Extract  (Witch Hazel), Polyvinyl Alcohol, Ethyl Hexanediol, Phenoxyethanol, Squalane, Cananga Odorate Flower Oil, Silica, 1,2-Hexanediol, Methyl Paraben, Coral Powder</span></div></div></div></div></div></div></li>","<li class="""" data-reactid=""26"" id=""Warnings""><a aria-expanded=""false"" class=""toggle title__master"" data-reactid=""27"" href=""javascript:void(0)""><h2 class=""font__sixteen"" data-reactid=""28"">Warnings</h2></a><div class=""inner"" data-reactid=""29""><div class=""view-more-content__height wag-accordion-tab-content maxHeight"" data-reactid=""30""><div data-reactid=""31""><ol>
<li>Avoid using on pimples, inflamed blemishes, sunburned or excessively dry skin 
</li><li>Avoid using on skin currently being treated with acne medication 
</li><li>Avoid using on skin that is sensitive to bandages, tape or peel-off masks 
</li><li>Remove strip promptly after it becomes stiff. If strip adheres to skin, moisten strip thoroughly and gently peel off. Forceful removal of the strip may cause skin abrasions. If this occurs, consult a physician and discontinue use
</li><li>Do not use more than once every three days</li></ol></div><div data-reactid=""32""></div><!-- react-text: 33 --><!-- /react-text --></div></div></li>","Home/Shop/Beauty/Skin Care/Scrubs, Masks & Exfoliators",https://pics.drugstore.com/prodimg/492272/900.jpg,821e79ee-7229-5a95-ae56-06d69e82e2d4,07/01/2022 23:58:14
https://www.walgreens.com/store/c/melissa-%2526-doug-farm-cube-puzzle/ID=300411759-product,Melissa & Doug Farm Cube Puzzle,Melissa & Doug,1.0ea,,USD,OutofStock,,None,None,"Home/Shop/Toys, Games & Books/Games & Puzzles/Puzzles",pics.drugstore.com/prodimg/405858/900.jpg~pics.drugstore.com/prodimg/405858/2_900.jpg,1b11f5cb-a511-508a-bb5d-66df36e9e9ab,07/01/2022 23:58:15
https://www.walgreens.com/store/c/scunci-headwrap/ID=300400444-product,Scunci Headwrap Print and Black,Scunci,2.0ea,$9.99,USD,InStock,,None,"<li class="""" data-reactid=""13"" id=""Warnings""><a aria-expanded=""false"" class=""toggle title__master"" data-reactid=""14"" href=""javascript:void(0)""><h2 class=""font__sixteen"" data-reactid=""15"">Warnings</h2></a><div class=""inner"" data-reactid=""16""><div class=""view-more-content__height wag-accordion-tab-content maxHeight"" data-reactid=""17""><div data-reactid=""18"">Choking Hazard-Small Parts- Not for Children Under 3 yrs.</div><div data-reactid=""19""></div><!-- react-text: 20 --><!-- /react-text --></div></div></li>",Home/Shop/Beauty/Hair Care/Hair Brushes & Accessories,https://pics.drugstore.com/prodimg/621815/900.jpg,1ea197df-a43c-577f-9ec3-de2903bfadb5,07/01/2022 23:58:16
https://www.walgreens.com/store/c/covergirl-trunaked-scented-eyeshadow-palette/ID=prod6383770-product,"CoverGirl TruNaked Scented Eyeshadow Palette, Chocoholic",CoverGirl,0.23oz,$9.99,USD,OutofStock,,"<li class="""" data-reactid=""13"" id=""Ingredients""><a aria-expanded=""false"" class=""toggle title__master"" data-reactid=""14"" href=""javascript:void(0)""><h2 class=""font__sixteen"" data-reactid=""15"">Ingredients</h2></a><div class=""inner"" data-reactid=""16""><div class="""" data-reactid=""17""><div data-reactid=""18""><div data-reactid=""19""><!-- react-text: 20 --><!-- /react-text --><div data-reactid=""21""><div data-reactid=""22""><span data-reactid=""23"">MICA, TALC, CAPRYLIC/CAPRIC TRIGLYCERIDE, DIMETHICONE, NYLON-12, SILICA, MAGNESIUM STEARATE, BORON NITRIDE, CALCIUM ALUMINUM BOROSILICATE, PARAFFIN, ISOSTEARYL ALCOHOL, ETHYL VANILLIN, PARFUM FRAGRANCE, METHYLPARABEN, ETHYLPARABEN, SORBITAN ISOSTEARATE, TOCOPHERYL ACETATE, SODIUM DEHYDROACETATE, MICROCRYSTALLINE WAX/CIRE MICROCRISTALLINE/CERA MICROCRISTALLINA, MINERAL OIL/HUILE MINERALE/PARAFFINUM LIQUIDUM, TIN OXIDE, CALCIUM SODIUM BOROSILICATE, SYNTHETIC FLUORPHLOGOPITE, MAY CONTAIN/PEIJTCONTENIR/+/-: IRON OXIDES (CI 77499, CI 77491, CI 77492), TITANIUM DIOXIDE (CI 77891), MANGANESE VIOLET (CI 77742), ULTRAMARINES 77007</span></div></div></div></div></div></div></li>",None,Home/Shop/Beauty/Makeup/Eyes,pics.drugstore.com/prodimg/607451/900.jpg~pics.drugstore.com/prodimg/607451/2_900.jpg~pics.drugstore.com/prodimg/607451/3_900.jpg~pics.drugstore.com/prodimg/607451/4_900.jpg,9ab64423-4732-508b-8a86-d53ae9d7afbe,07/01/2022 23:58:17
https://www.walgreens.com/store/c/crayola-colored-pencil-set/ID=prod17843-product,Crayola Colored Pencil Set Assorted Colors,Crayola,12.0ea,$2.99,USD,InStock,Made from reforested wood Preferred by teachers Nontoxic,None,None,Home/Shop/Electronics & Office/Pens & Pencils/Colored Pencils,pics.drugstore.com/prodimg/412479/900.jpg~pics.drugstore.com/prodimg/412479/2_900.jpg~pics.drugstore.com/prodimg/412479/3_900.jpg~pics.drugstore.com/prodimg/412479/4_900.jpg,8254b7a4-1fbb-5d35-b95c-dcd32c750a4e,07/01/2022 23:58:18
https://www.walgreens.com/store/c/kroger-low-fat-small-curd-cottage-cheese/ID=300412391-product,Kroger Low Fat Small Curd Cottage Cheese,Kroger,24.0oz,,USD,InStock,,"<li class="""" data-reactid=""13"" id=""Ingredients""><a aria-expanded=""false"" class=""toggle title__master"" data-reactid=""14"" href=""javascript:void(0)""><h2 class=""font__sixteen"" data-reactid=""15"">Ingredients</h2></a><div class=""inner"" data-reactid=""16""><div class="""" data-reactid=""17""><div data-reactid=""18""><div data-reactid=""19""><!-- react-text: 20 --><!-- /react-text --><div data-reactid=""21""><div data-reactid=""22""><span data-reactid=""23"">Cultured skim milk, cultured cream, whey, salt, potassium chloride, maltodextrin, citric acid, carrageenan, Guar Gum, Locust Bean Gum, cultured dextrose, sorbic acid (to maintain freshness), natural flavors, vitamin A palmitate, CONTAINS: MILK</span></div></div></div></div></div></div></li>","<li class="""" data-reactid=""24"" id=""Warnings""><a aria-expanded=""false"" class=""toggle title__master"" data-reactid=""25"" href=""javascript:void(0)""><h2 class=""font__sixteen"" data-reactid=""26"">Warnings</h2></a><div class=""inner"" data-reactid=""27""><div class=""view-more-content__height wag-accordion-tab-content maxHeight"" data-reactid=""28""><div data-reactid=""29"">KEEP REFRIGERATED</div><div data-reactid=""30""></div><!-- react-text: 31 --><!-- /react-text --></div></div></li>","Home/Shop/Grocery/Fresh Foods/Dairy, Eggs, & Cheese",https://pics.drugstore.com/prodimg/633557/900.jpg,6e18cd43-5147-5e7b-8aa5-4d0011dfe2d8,07/01/2022 23:58:19
https://www.walgreens.com/store/c/maui-moisture-thicken-%2526-restore---bamboo-fibers-mist/ID=prod6345174-product,Maui Moisture Thicken & Restore + Bamboo Fibers Mist,Maui Moisture,8.0oz,$7.09,USD,OutofStock,,"<li class="""" data-reactid=""13"" id=""Ingredients""><a aria-expanded=""false"" class=""toggle title__master"" data-reactid=""14"" href=""javascript:void(0)""><h2 class=""font__sixteen"" data-reactid=""15"">Ingredients</h2></a><div class=""inner"" data-reactid=""16""><div class="""" data-reactid=""17""><div data-reactid=""18""><div data-reactid=""19""><!-- react-text: 20 --><!-- /react-text --><div data-reactid=""21""><div data-reactid=""22""><span data-reactid=""23"">Aloe Barbadensis Leaf Juice, Water (Aqua), Polysorbate 20, Cocos Nucifera Water (Coconut), Bambusa Arundinacea Stem Extract, Ricinus Communis Seed Oil (Castor), Melia Azadirachta Seed Oil (Neem), Chamomilla Recuitita (Matricaria) Flower Extract, Polyquaternium 10, Tapioca Starch, Propylene Glycol, Diazolidinyl Urea, Iodopropynyl Butylcarbamate, Fragrance</span></div></div></div></div></div></div></li>","<li class="""" data-reactid=""24"" id=""Warnings""><a aria-expanded=""false"" class=""toggle title__master"" data-reactid=""25"" href=""javascript:void(0)""><h2 class=""font__sixteen"" data-reactid=""26"">Warnings</h2></a><div class=""inner"" data-reactid=""27""><div class=""view-more-content__height wag-accordion-tab-content maxHeight"" data-reactid=""28""><div data-reactid=""29"">Avoid contact with eyes. If contact occurs rinse immediately. For best results use in conjunction with other Maui Moisture products. As good as I look and smell, please do not drink me!.</div><div data-reactid=""30""></div><!-- react-text: 31 --><!-- /react-text --></div></div></li>",Home/Shop/Beauty/Hair Care/Hair & Scalp Treatments,https://pics.drugstore.com/prodimg/592630/900.jpg,9b7427a3-4feb-59b9-8114-9ac66e222052,07/01/2022 23:58:20
https://www.walgreens.com/store/c/vital-proteins-collagen-bar-peanut-butter-chocolate/ID=300416232-product,Vital Proteins Collagen Bar Peanut Butter Chocolate,Vital Proteins,1.8OZ,$2.99,USD,InStock,,"<li class="""" data-reactid=""13"" id=""Ingredients""><a aria-expanded=""false"" class=""toggle title__master"" data-reactid=""14"" href=""javascript:void(0)""><h2 class=""font__sixteen"" data-reactid=""15"">Ingredients</h2></a><div class=""inner"" data-reactid=""16""><div class="""" data-reactid=""17""><div data-reactid=""18""><div data-reactid=""19""><!-- react-text: 20 --><!-- /react-text --><div data-reactid=""21""><div data-reactid=""22""><span data-reactid=""23"">Protein blend, allulose, almond flour, organic chocolate chips, oat fiber, MCT oil powder, Peanut Butter, peanut flour, sunflower lecithin, almond protein, Himalayan pink sea salt, rosemary extract</span></div></div></div></div></div></div></li>","<li class="""" data-reactid=""157"" id=""Warnings""><a aria-expanded=""false"" class=""toggle title__master"" data-reactid=""158"" href=""javascript:void(0)""><h2 class=""font__sixteen"" data-reactid=""159"">Warnings</h2></a><div class=""inner"" data-reactid=""160""><div class=""view-more-content__height wag-accordion-tab-content maxHeight"" data-reactid=""161""><div data-reactid=""162""><p><br/></p></div><div data-reactid=""163""></div><!-- react-text: 164 --><!-- /react-text --></div></div></li>",Home/Shop/Fitness & Nutrition/Sports Nutrition/Protein,pics.drugstore.com/prodimg/637269/900.jpg~pics.drugstore.com/prodimg/637269/2_900.jpg,443b3e54-c00a-5492-b5ea-f226a3adf375,07/01/2022 23:58:21
https://www.walgreens.com/store/c/walgreens-omeprazole-magnesium-acid-reducer-capsules/ID=prod6071720-product,Walgreens Omeprazole Magnesium Acid Reducer Capsules,Walgreens,28.0ea,$14.99,USD,InStock,Treats frequent heartburn Full effect in 1 to 4 days Two 14-day courses of treatment,"<li class="""" data-reactid=""15"" id=""Ingredients""><a aria-expanded=""false"" class=""toggle title__master"" data-reactid=""16"" href=""javascript:void(0)""><h2 class=""font__sixteen"" data-reactid=""17"">Ingredients</h2></a><div class=""inner"" data-reactid=""18""><div class="""" data-reactid=""19""><div data-reactid=""20""><div data-reactid=""21""><!-- react-text: 22 --><!-- /react-text --><div data-reactid=""23""><div data-reactid=""24""><span data-reactid=""25"">Active Ingredients: </span><span data-reactid=""26"">Omeprazole Magnesium - 20.6 mg (Acid Reducer)</span></div></div><div data-reactid=""27""><div data-reactid=""28""><span data-reactid=""29"">Inactive Ingredients: </span><span data-reactid=""30"">Black Iron Oxide, Dibasic Calcium Phosphate, Gelatin, Glyceryl Monostearate, Hypromellose 3 CPS, Magnesium Oxide, Magnesium Stearate, Methacrylic Acid Copolymer Dispersion, Methacrylic Acid Copolymer Type B, Microcrystalline Cellulose, Polysorbate 80, Potassium Hydroxide, Propylene Glycol, Red Iron Oxide, Shellac, Silicon Dioxide, Sodium Lauryl Sulfate, Sugar Spheres, Talc, Titanium Dioxide, Triethyl Citrate</span></div></div></div></div></div></div></li>","<li class="""" data-reactid=""53"" id=""Warnings""><a aria-expanded=""false"" class=""toggle title__master"" data-reactid=""54"" href=""javascript:void(0)""><h2 class=""font__sixteen"" data-reactid=""55"">Warnings</h2></a><div class=""inner"" data-reactid=""56""><div class=""view-more-content__height wag-accordion-tab-content maxHeight"" data-reactid=""57""><div data-reactid=""58""><p><span>Allergy alert:  Do not use if you are allergic to omeprazole.  Do not use if you have trouble or pain swallowing food, vomiting with blood, or bloody or black stools.  These may be signs of a serious condition.  See your doctor.  Ask a doctor before use if you have had heartburn over 3 months, this may be a sign of a more serious condition, heartburn with lightheadedness, sweating or dizziness, chest pain or shoulder pain with shortness of breath; sweating; pain spreading to arms, neck or shoulders; or lightheadedness, frequent chest pain, frequent wheezing, particularly with heartburn, unexplained weight loss, nausea or vomiting, or stomach pain.  Ask a doctor or pharmacist before use if you are taking:  Warfarin, clopidogrel or cilostazol (blood-thinning medicines), prescription antifungal or anti-yeast medicines, diazepam (anxiety medicine), digoxin (heart medicine), tacrolimus (immune system medicine), or prescription antiretrovirals (medicine for HIV infection).  Stop use and ask a doctor if:  Your heartburn continues or worsens, you need to take this product for more than 14 days, you need to take more than 1 course of treatment every 4 month.  If pregnant or breast-feeding, ask a health professional before use.  Keep out of the reach of children.  In case of overdose, get medical help or contact a Poison Control Center right away.</span></p><p><span>Treats frequent heartburn (occurs 2 or more days a week).  Not intended for immediate relief of heartburn; this drug may take 1 to 4 days for full effect.</span></p></div><div data-reactid=""59""></div><!-- react-text: 60 --><!-- /react-text --></div></div></li>",Home/Shop/Medicines & Treatments/Digestive Health & Nausea/Antacids,pics.drugstore.com/prodimg/400302/900.jpg~pics.drugstore.com/prodimg/400302/2_900.jpg~pics.drugstore.com/prodimg/400302/3_900.jpg,7129e09b-8610-59e9-81a5-d877265d37d6,07/01/2022 23:58:22
https://www.walgreens.com/store/c/disney-princess-rainbow-reveal-ariel/ID=300417819-product,Disney Princess Rainbow Reveal Ariel,Disney Princess,1.0EA,$19.99,USD,OutofStock,,None,"<li class="""" data-reactid=""13"" id=""Warnings""><a aria-expanded=""false"" class=""toggle title__master"" data-reactid=""14"" href=""javascript:void(0)""><h2 class=""font__sixteen"" data-reactid=""15"">Warnings</h2></a><div class=""inner"" data-reactid=""16""><div class=""view-more-content__height wag-accordion-tab-content maxHeight"" data-reactid=""17""><div data-reactid=""18""><p>CHOKING HAZARD - Small parts may be generated. Not for children under 3 years. </p></div><div data-reactid=""19""></div><!-- react-text: 20 --><!-- /react-text --></div></div></li>","Home/Shop/Toys, Games & Books/Dolls & Accessories/Dolls",pics.drugstore.com/prodimg/638876/900.jpg~pics.drugstore.com/prodimg/638876/2_900.jpg~pics.drugstore.com/prodimg/638876/3_900.jpg~pics.drugstore.com/prodimg/638876/4_900.jpg~pics.drugstore.com/prodimg/638876/5_900.jpg,02ac2e50-3d14-50f9-b5cc-773cc1667504,07/01/2022 23:58:24
https://www.walgreens.com/store/c/melissa-%2526-doug-hi-rise-dollhouse/ID=300414957-product,Melissa & Doug Hi-Rise Dollhouse,Melissa & Doug,1.0ea,,USD,OutofStock,,None,None,"Home/Shop/Toys, Games & Books/Dolls & Accessories/Dollhouses & Furniture",pics.drugstore.com/prodimg/636021/900.jpg~pics.drugstore.com/prodimg/636021/2_900.jpg~pics.drugstore.com/prodimg/636021/3_900.jpg,0c3cbd30-a07d-510c-93e8-b88460f483f0,07/01/2022 23:58:24
https://www.walgreens.com/store/c/human-kind-body-wash---apple-and-herbs/ID=300401737-product,Human+Kind Body Wash - Apple and Herbs,Human+Kind,8.45fl oz,$10.50,USD,InStock,,"<li class="""" data-reactid=""13"" id=""Ingredients""><a aria-expanded=""false"" class=""toggle title__master"" data-reactid=""14"" href=""javascript:void(0)""><h2 class=""font__sixteen"" data-reactid=""15"">Ingredients</h2></a><div class=""inner"" data-reactid=""16""><div class="""" data-reactid=""17""><div data-reactid=""18""><div data-reactid=""19""><!-- react-text: 20 --><!-- /react-text --><div data-reactid=""21""><div data-reactid=""22""><span data-reactid=""23"">Aqua (Water), Ammonium Lauryl Sulphate, Coco-Glucoside, Cocamidopropyl Betaine, Parfum (Fragrance), Dehydroacetic Acid, Benzyl Alcohol, Benzoic Acid, Sodium Chloride, Citric Acid, Benzyl Salicylate, Butylphenyl Methylpropional, Citronellol, Hexyl Cinnamal, Linalool</span></div></div></div></div></div></div></li>",None,Home/Shop/Beauty/Bath & Body/Body Cleansing,pics.drugstore.com/prodimg/623163/900.jpg~pics.drugstore.com/prodimg/623163/2_900.jpg,40d6bad5-3a9a-5288-8578-debfb33b7935,07/01/2022 23:58:24
https://www.walgreens.com/store/c/olympian-labs-arginine-alpha-ketoglutarate---aakg/ID=prod6161297-product,Olympian Labs Arginine Alpha-Ketoglutarate - AAKG,Olympian Labs,3.17oz,$12.99,USD,InStock,Supports longer &amp; more intense workouts  Helps muscle recovery  Acts as a vasodilator,None,"<li class="""" data-reactid=""15"" id=""Warnings""><a aria-expanded=""false"" class=""toggle title__master"" data-reactid=""16"" href=""javascript:void(0)""><h2 class=""font__sixteen"" data-reactid=""17"">Warnings</h2></a><div class=""inner"" data-reactid=""18""><div class=""view-more-content__height wag-accordion-tab-content maxHeight"" data-reactid=""19""><div data-reactid=""20""><p><span>If you are pregnant, nursing, have a medical condition, or are taking medication, consult your healthcare professional before using this or any other nutritional supplement.  Discontinue use if allergic reaction occurs.  Keep out of reach of children.</span></p></div><div data-reactid=""21""></div><!-- react-text: 22 --><!-- /react-text --></div></div></li>",Home/Shop/Fitness & Nutrition/Weight Management/Weight Management Supplements,https://pics.drugstore.com/prodimg/274641/900.jpg,64458e7b-e9f8-54d6-bd12-28a66077429c,07/01/2022 23:58:25
https://www.walgreens.com/store/c/kroger-maple-%2526-brown-sugar-instant-oatmeal/ID=300412986-product,Kroger Maple & Brown Sugar Instant Oatmeal,Kroger,15.0oz,$1.79,USD,InStock,,"<li class="""" data-reactid=""13"" id=""Ingredients""><a aria-expanded=""false"" class=""toggle title__master"" data-reactid=""14"" href=""javascript:void(0)""><h2 class=""font__sixteen"" data-reactid=""15"">Ingredients</h2></a><div class=""inner"" data-reactid=""16""><div class="""" data-reactid=""17""><div data-reactid=""18""><div data-reactid=""19""><!-- react-text: 20 --><!-- /react-text --><div data-reactid=""21""><div data-reactid=""22""><span data-reactid=""23"">Rolled oats, sugar, salt, Brown Sugar, calcium carbonate, natural flavor, Guar Gum, ferric orthophosphate, vitamin A palmitate, niacinamide, thiamine mononitrate, riboflavin, pyridoxine hydrochloride, folic acid, caramel color</span></div></div></div></div></div></div></li>",None,Home/Shop/Grocery/Pantry/Breakfast Foods,https://pics.drugstore.com/prodimg/634104/900.jpg,5951c622-c09d-5bf7-9d03-8631c2d35974,07/01/2022 23:58:26
https://www.walgreens.com/store/c/foster-grant-cole-reading-glasses--3.25/ID=prod6364027-product,Foster Grant Cole Reading Glasses +3.25 Black,Foster Grant,1.0ea,$19.99,USD,InStock,,None,"<li class="""" data-reactid=""13"" id=""Warnings""><a aria-expanded=""false"" class=""toggle title__master"" data-reactid=""14"" href=""javascript:void(0)""><h2 class=""font__sixteen"" data-reactid=""15"">Warnings</h2></a><div class=""inner"" data-reactid=""16""><div class=""view-more-content__height wag-accordion-tab-content maxHeight"" data-reactid=""17""><div data-reactid=""18"">Attention: Ready to wear non-prescription glasses are not intended to replace prescriptive corrective lenses or examinations by an eyecare professional. Continuous eye checkups are necessary to determine your eye health, status, and vision needs.</div><div data-reactid=""19""></div><!-- react-text: 20 --><!-- /react-text --></div></div></li>",Home/Shop/Personal Care/Eye Care/Reading Glasses,pics.drugstore.com/prodimg/602181/900.jpg~pics.drugstore.com/prodimg/602181/2_900.jpg~pics.drugstore.com/prodimg/602181/3_900.jpg,5710f18b-21ea-5fe7-a645-169770d79020,07/01/2022 23:58:27
https://www.walgreens.com/store/c/oh-k!-sos-blemish-patches/ID=300396273-product,OH K! SOS Blemish Patches,OH K!,18.0ea,$5.00,USD,InStock,,"<li class="""" data-reactid=""13"" id=""Ingredients""><a aria-expanded=""false"" class=""toggle title__master"" data-reactid=""14"" href=""javascript:void(0)""><h2 class=""font__sixteen"" data-reactid=""15"">Ingredients</h2></a><div class=""inner"" data-reactid=""16""><div class="""" data-reactid=""17""><div data-reactid=""18""><div data-reactid=""19""><!-- react-text: 20 --><!-- /react-text --><div data-reactid=""21""><div data-reactid=""22""><span data-reactid=""23"">Acrylates Copolymer, Phellodendron Amurense (Amur Cork Tree), Bark Extract, Coptis Chinensis (Goldthread) Root Extract, Scutellaria Baicalensis (Baikal Skullcap) Root Extract, Sciadopitys Verticillata (Umbrella Pine) Root Extract, Kochia Scoparia (Summer Cypress) Fruit Extract, Canavalia Gladiata (Sword Bean) Fruit Extract, Chamaecyparis Obtusa (HInoki Cypress) Leaf Extract, Melaleuca Alternifolia (Tea Tree) Leaf Water, Butylene Glycol, Aqua (Water, Eau), 1,2-Hexanediol, Salicylic Acid</span></div></div></div></div></div></div></li>",None,Home/Shop/Beauty/Skin Care/Treatments,pics.drugstore.com/prodimg/617367/900.jpg~pics.drugstore.com/prodimg/617367/2_900.jpg,e63531b6-6936-5a17-b0eb-4eb9429c2665,07/01/2022 23:58:28
https://www.walgreens.com/store/c/essential-medical-heavy-duty-step-stool/ID=prod6096600-product,Essential Medical Heavy Duty Step Stool,Essential Medical,1.0Each,$44.29,USD,OutofStock,Chrome plated steel for strength &amp; durability  Rubberized top for added safety  Will support users up to 500 lbs,None,None,Home/Shop/Home Health Care Solutions/Daily Living Aids/Mobility Aids,https://pics.drugstore.com/prodimg/424949/450.jpg,4dab8e5a-591b-567e-85f8-20c2e4c90814,07/01/2022 23:58:29
https://www.walgreens.com/store/c/rxbar-minis-protein-bar-variety-pack/ID=300418095-product,RXBAR Minis Protein Bar Variety Pack,RXBAR,0.92oz,$10.99,USD,InStock,,"<li class="""" data-reactid=""13"" id=""Ingredients""><a aria-expanded=""false"" class=""toggle title__master"" data-reactid=""14"" href=""javascript:void(0)""><h2 class=""font__sixteen"" data-reactid=""15"">Ingredients</h2></a><div class=""inner"" data-reactid=""16""><div class="""" data-reactid=""17""><div data-reactid=""18""><div data-reactid=""19""><div data-reactid=""20"">Chocolate Sea Salt</div><div data-reactid=""21""><div data-reactid=""22""><span data-reactid=""23"">Dates, Cashews, Egg Whites, Almonds, Chocolate, Cocoa, Natural Flavors, Sea Salt</span></div></div></div><div data-reactid=""24""><div data-reactid=""25"">Peanut Butter Chocolate</div><div data-reactid=""26""><div data-reactid=""27""><span data-reactid=""28"">Dates, Egg Whites, Peanuts, Chocolate, Natural Flavors, Cocoa, Sea Salt</span></div></div></div></div></div></div></li>","<li class="""" data-reactid=""183"" id=""Warnings""><a aria-expanded=""false"" class=""toggle title__master"" data-reactid=""184"" href=""javascript:void(0)""><h2 class=""font__sixteen"" data-reactid=""185"">Warnings</h2></a><div class=""inner"" data-reactid=""186""><div class=""view-more-content__height wag-accordion-tab-content maxHeight"" data-reactid=""187""><div data-reactid=""188""><p>ALLERGENS: Eggs, Almonds &amp; Cashews</p>
<p>Manufactured in a facility that also processes peanuts, tree nuts, eggs, milk, soy and wheat.</p></div><div data-reactid=""189""></div><!-- react-text: 190 --><!-- /react-text --></div></div></li>",Home/Shop/Grocery/Snacks/Granola & Bars,pics.drugstore.com/prodimg/639221/900.jpg~pics.drugstore.com/prodimg/639221/2_900.jpg~pics.drugstore.com/prodimg/639221/3_900.jpg~pics.drugstore.com/prodimg/639221/4_900.jpg~pics.drugstore.com/prodimg/639221/5_900.jpg,6e45785a-860d-5e0b-81ba-5cbd48e2df2f,07/01/2022 23:58:30
"https://www.walgreens.com/store/c/walgreens-hearing-aid-batteries,-zero-mercury-675/ID=prod6046415-product","Walgreens Hearing Aid Batteries, Zero Mercury #675",Walgreens,24.0ea,$17.99,USD,InStock,,None,"<li class="""" data-reactid=""13"" id=""Warnings""><a aria-expanded=""false"" class=""toggle title__master"" data-reactid=""14"" href=""javascript:void(0)""><h2 class=""font__sixteen"" data-reactid=""15"">Warnings</h2></a><div class=""inner"" data-reactid=""16""><div class=""view-more-content__height wag-accordion-tab-content maxHeight"" data-reactid=""17""><div data-reactid=""18""><p>Keep away from children.  If swallowed, promptly see doctor; have doctor phone (202) 625-3333 collect.  Do not dispose of in fire or charge - may explode or leak causing injury.</p></div><div data-reactid=""19""></div><!-- react-text: 20 --><!-- /react-text --></div></div></li>",Home/Shop/Electronics & Office/Batteries/Hearing Aid Batteries,https://pics.drugstore.com/prodimg/401925/450.jpg,5293af0d-1c78-5e3b-b569-5dc283283870,07/01/2022 23:58:31
https://www.walgreens.com/store/c/tranquility-air-plus-underpads-23-x-36-inch/ID=prod6118368-product,Tranquility Air-Plus Underpads 23 x 36 inch,Tranquility,40.0Each,$59.99,USD,InStock,Latex-free.  Sizing: 23 x 36 .   Capacity: 29.0 oz.,None,None,Home/Shop/Personal Care/Incontinence/Pads & Liners,pics.drugstore.com/prodimg/427008/900.jpg~pics.drugstore.com/prodimg/427008/2_900.jpg~pics.drugstore.com/prodimg/427008/3_900.jpg,be50bec0-5fa7-5965-971d-83ae635f2a87,07/01/2022 23:58:33
